0.000000000000000, 1, 0, 1, 0
0.000064600000000, 0, 0, 1, 0
0.020192800000000, 0, 1, 1, 0
0.020257400000000, 0, 0, 1, 0
0.020747000000000, 0, 0, 1, 1
0.020749200000000, 0, 0, 1, 0
0.036177600000000, 0, 0, 1, 1
0.036179800000000, 0, 0, 1, 0
0.036709200000000, 0, 0, 1, 1
0.036711400000000, 0, 0, 1, 0
0.045439800000000, 0, 0, 1, 1
0.045441800000000, 0, 0, 1, 0
0.045971600000000, 0, 0, 1, 1
0.045973800000000, 0, 0, 1, 0
0.057485800000000, 0, 0, 1, 1
0.057487800000000, 0, 0, 1, 0
0.058017400000000, 0, 0, 1, 1
0.058019400000000, 0, 0, 1, 0
0.066254200000000, 0, 0, 1, 1
0.066256200000000, 0, 0, 1, 0
0.066786000000000, 0, 0, 1, 1
0.066788200000000, 0, 0, 1, 0
0.077826800000000, 0, 0, 1, 1
0.077828800000000, 0, 0, 1, 0
0.078358400000000, 0, 0, 1, 1
0.078360400000000, 0, 0, 1, 0
0.089926600000000, 0, 0, 1, 1
0.089928800000000, 0, 0, 1, 0
0.090458600000000, 0, 0, 1, 1
0.090460600000000, 0, 0, 1, 0
0.104115600000000, 0, 0, 1, 1
0.104117600000000, 0, 0, 1, 0
0.104647200000000, 0, 0, 1, 1
0.104649200000000, 0, 0, 1, 0
0.116027000000000, 0, 0, 1, 1
0.116029200000000, 0, 0, 1, 0
0.116559000000000, 0, 0, 1, 1
0.116561000000000, 0, 0, 1, 0
0.129546600000000, 0, 0, 1, 1
0.129548800000000, 0, 0, 1, 0
0.130078200000000, 0, 0, 1, 1
0.130080200000000, 0, 0, 1, 0
0.146672800000000, 0, 0, 1, 1
0.146674800000000, 0, 0, 1, 0
0.147204600000000, 0, 0, 1, 1
0.147206600000000, 0, 0, 1, 0
0.156715600000000, 0, 0, 1, 1
0.156717800000000, 0, 0, 1, 0
0.157247200000000, 0, 0, 1, 1
0.157249200000000, 0, 0, 1, 0
0.166273600000000, 0, 0, 1, 1
0.166275600000000, 0, 0, 1, 0
0.166805400000000, 0, 0, 1, 1
0.166807600000000, 0, 0, 1, 0
0.176897400000000, 0, 0, 1, 1
0.176899400000000, 0, 0, 1, 0
0.177429000000000, 0, 0, 1, 1
0.177431000000000, 0, 0, 1, 0
0.186077800000000, 0, 0, 1, 1
0.186079800000000, 0, 0, 1, 0
0.186609600000000, 0, 0, 1, 1
0.186611600000000, 0, 0, 1, 0
0.202443200000000, 0, 0, 1, 1
0.202445400000000, 0, 0, 1, 0
0.202974800000000, 0, 0, 1, 1
0.202976800000000, 0, 0, 1, 0
0.211241600000000, 0, 0, 1, 1
0.211243600000000, 0, 0, 1, 0
0.211773400000000, 0, 0, 1, 1
0.211775400000000, 0, 0, 1, 0
0.221576800000000, 0, 0, 1, 1
0.221578800000000, 0, 0, 1, 0
0.222108400000000, 0, 0, 1, 1
0.222110400000000, 0, 0, 1, 0
0.231988200000000, 0, 0, 1, 1
0.231990400000000, 0, 0, 1, 0
0.232520200000000, 0, 0, 1, 1
0.232522200000000, 0, 0, 1, 0
0.242896800000000, 0, 0, 1, 1
0.242899000000000, 0, 0, 1, 0
0.243428400000000, 0, 0, 1, 1
0.243430400000000, 0, 0, 1, 0
0.255993400000000, 0, 0, 1, 1
0.255995600000000, 0, 0, 1, 0
0.256525400000000, 0, 0, 1, 1
0.256527400000000, 0, 0, 1, 0
0.271270200000000, 0, 0, 1, 1
0.271272200000000, 0, 0, 1, 0
0.271801600000000, 0, 0, 1, 1
0.271803800000000, 0, 0, 1, 0
0.283976600000000, 0, 0, 1, 1
0.283978600000000, 0, 0, 1, 0
0.284508600000000, 0, 0, 1, 1
0.284510600000000, 0, 0, 1, 0
0.299340400000000, 0, 0, 1, 1
0.299342400000000, 0, 0, 1, 0
0.299872000000000, 0, 0, 1, 1
0.299874000000000, 0, 0, 1, 0
0.314569800000000, 0, 0, 1, 1
0.314571800000000, 0, 0, 1, 0
0.315101600000000, 0, 0, 1, 1
0.315103800000000, 0, 0, 1, 0
0.327003200000000, 0, 0, 1, 1
