0.000000000000000, 1, 0, 1, 0
0.000064600000000, 0, 0, 1, 0
0.002743600000000, 0, 1, 1, 0
0.002808200000000, 0, 0, 1, 0
0.008862000000000, 0, 0, 1, 1
0.008864000000000, 0, 0, 1, 0
0.011599400000000, 0, 0, 1, 1
0.011601600000000, 0, 0, 1, 0
0.019844000000000, 0, 0, 1, 1
0.019846200000000, 0, 0, 1, 0
0.022581600000000, 0, 0, 1, 1
0.022583600000000, 0, 0, 1, 0
0.030826200000000, 0, 0, 1, 1
0.030828200000000, 0, 0, 1, 0
0.033563600000000, 0, 0, 1, 1
0.033565600000000, 0, 0, 1, 0
0.041808400000000, 0, 0, 1, 1
0.041810400000000, 0, 0, 1, 0
0.044545800000000, 0, 0, 1, 1
0.044547800000000, 0, 0, 1, 0
0.052790400000000, 0, 0, 1, 1
0.052792600000000, 0, 0, 1, 0
0.055528000000000, 0, 0, 1, 1
0.055530000000000, 0, 0, 1, 0
0.063772800000000, 0, 0, 1, 1
0.063774800000000, 0, 0, 1, 0
0.066510400000000, 0, 0, 1, 1
0.066512400000000, 0, 0, 1, 0
0.074755200000000, 0, 0, 1, 1
0.074757200000000, 0, 0, 1, 0
0.077492600000000, 0, 0, 1, 1
0.077494600000000, 0, 0, 1, 0
0.085737400000000, 0, 0, 1, 1
0.085739600000000, 0, 0, 1, 0
0.088475000000000, 0, 0, 1, 1
0.088477000000000, 0, 0, 1, 0
0.096719600000000, 0, 0, 1, 1
0.096721800000000, 0, 0, 1, 0
0.099457200000000, 0, 0, 1, 1
0.099459200000000, 0, 0, 1, 0
0.107702400000000, 0, 0, 1, 1
0.107704400000000, 0, 0, 1, 0
0.110440000000000, 0, 0, 1, 1
0.110442200000000, 0, 0, 1, 0
0.118685000000000, 0, 0, 1, 1
0.118687200000000, 0, 0, 1, 0
0.121422600000000, 0, 0, 1, 1
0.121424600000000, 0, 0, 1, 0
0.129667400000000, 0, 0, 1, 1
0.129669600000000, 0, 0, 1, 0
0.132405000000000, 0, 0, 1, 1
0.132407200000000, 0, 0, 1, 0
0.140649600000000, 0, 0, 1, 1
0.140651600000000, 0, 0, 1, 0
0.143387000000000, 0, 0, 1, 1
0.143389000000000, 0, 0, 1, 0
0.151631800000000, 0, 0, 1, 1
0.151634000000000, 0, 0, 1, 0
0.154369200000000, 0, 0, 1, 1
0.154371400000000, 0, 0, 1, 0
0.162614000000000, 0, 0, 1, 1
0.162616000000000, 0, 0, 1, 0
0.165351600000000, 0, 0, 1, 1
0.165353600000000, 0, 0, 1, 0
0.173596400000000, 0, 0, 1, 1
0.173598400000000, 0, 0, 1, 0
0.176333800000000, 0, 0, 1, 1
0.176336000000000, 0, 0, 1, 0
0.184578800000000, 0, 0, 1, 1
0.184581000000000, 0, 0, 1, 0
0.187316400000000, 0, 0, 1, 1
0.187318400000000, 0, 0, 1, 0
0.195561400000000, 0, 0, 1, 1
0.195563400000000, 0, 0, 1, 0
0.198298800000000, 0, 0, 1, 1
0.198300800000000, 0, 0, 1, 0
0.206543400000000, 0, 0, 1, 1
0.206545400000000, 0, 0, 1, 0
0.209280600000000, 0, 0, 1, 1
0.209282800000000, 0, 0, 1, 0
0.217525000000000, 0, 0, 1, 1
0.217527000000000, 0, 0, 1, 0
0.220262400000000, 0, 0, 1, 1
0.220264400000000, 0, 0, 1, 0
0.426680800000000, 0, 0, 1, 1
0.426682800000000, 0, 0, 1, 0
0.429401200000000, 0, 0, 1, 1
0.429403200000000, 0, 0, 1, 0
0.436769200000000, 0, 0, 1, 1
0.436771200000000, 0, 0, 1, 0
0.439489600000000, 0, 0, 1, 1
0.439491600000000, 0, 0, 1, 0
0.446857600000000, 0, 0, 1, 1
0.446859600000000, 0, 0, 1, 0
0.449578000000000, 0, 0, 1, 1
0.449580000000000, 0, 0, 1, 0
0.456946000000000, 0, 0, 1, 1
0.456948000000000, 0, 0, 1, 0
0.459666400000000, 0, 0, 1, 1
0.459668400000000, 0, 0, 1, 0
0.467034400000000, 0, 0, 1, 1
0.467036400000000, 0, 0, 1, 0
0.469754800000000, 0, 0, 1, 1
